FirstName, LastName, Quarter, Year, TotalRevenue, RevenueRank
SYDNEY, BAILEY, 1, 2017, 844.0299892425537, 1736
RAYMOND, KOVAR, 1, 2017, 843.954174041748, 1739
DALTON, TAYLOR, 1, 2017, 843.2799758911133, 1740
IAN, WASHINGTON, 1, 2017, 843.259973526001, 1741
ANA, BRYANT, 1, 2017, 843.1041889190674, 1742
KAITLIN, RODRIGUEZ, 1, 2017, 841.7399892807007, 1743
BRIDGET, ANDERSEN, 1, 2017, 840.4025897979736, 1744
DANNY, MORENO, 1, 2017, 840.3099765777588, 1745
EMMA, SANDBERG, 1, 2017, 839.4799880981445, 1746
KELLY, POWELL, 1, 2017, 839.4799880981445, 1746
LAUREN, RICHARDSON, 1, 2017, 839.4799880981445, 1746
CASEY, SHAN, 1, 2017, 839.4799880981445, 1746
AMBER, BAKER, 1, 2017, 839.4799880981445, 1746
DEBORAH, MCDONALD, 1, 2017, 839.4799880981445, 1746
RAUL, DENG, 1, 2017, 839.4799880981445, 1746
ISAAC, KELLY, 1, 2017, 839.4799880981445, 1746
ADAM, PERRY, 1, 2017, 839.4799880981445, 1746
DONALD, SRINI, 1, 2017, 839.4799880981445, 1746
ELIZABETH, GARCIA, 1, 2017, 839.4799880981445, 1746
TRISHA, MA, 1, 2017, 839.4799880981445, 1746
ALYSSA, FOSTER, 1, 2017, 839.4799880981445, 1746
DREW, CHANDE, 1, 2017, 839.4499893188477, 1759
ALVIN, YANG, 1, 2017, 839.2999744415283, 1760
TOMMY, PAL, 1, 2017, 835.5372886657715, 1761
CHRISTY, LUO, 1, 2017, 834.8456897735596, 1762
PAMELA, SUBRAM, 1, 2017, 834.8456897735596, 1762
SHAUN, SHARMA, 1, 2017, 834.8456897735596, 1762
GINA, SCHMIDT, 1, 2017, 834.4399909973145, 1765
CHARLES, HARRIS, 1, 2017, 834.0499897003174, 1766
JEREMY, ROGERS, 1, 2017, 834.0499897003174, 1766
JACKSON, HALL, 1, 2017, 834.0499897003174, 1766
MICAH, WU, 1, 2017, 834.0499897003174, 1766
XAVIER, POWELL, 1, 2017, 833.8099746704102, 1770
JIMMY, SERRANO, 1, 2017, 833.0941886901855, 1771
MORGAN, WILSON, 1, 2017, 832.8280735015869, 1772
PAULA, DOMINGUEZ, 1, 2017, 831.429988861084, 1773
DAWN, SHEN, 1, 2017, 830.7899742126465, 1774
SHEENA, JAI, 1, 2017, 829.8867750167847, 1775
LESLIE, JIMENEZ, 1, 2017, 826.2014894485474, 1776
ALEX, PARKER, 1, 2017, 825.299976348877, 1777
KYLE, WASHINGTON, 1, 2017, 825.299976348877, 1777
ISAIAH, PETERSON, 1, 2017, 824.299976348877, 1779
BARBARA, XIE, 1, 2017, 824.0614738464355, 1780
CASSIE, ANAND, 1, 2017, 823.0903739929199, 1781
WILLIE, ZHENG, 1, 2017, 821.7283897399902, 1782
MEAGAN, SAI, 1, 2017, 817.5572891235352, 1783
ROSS, RUBIO, 1, 2017, 817.5572891235352, 1783
TANYA, BLANCO, 1, 2017, 817.5572891235352, 1783
CARLA, PRASAD, 1, 2017, 817.5572891235352, 1783
MARCUS, RIVERA, 1, 2017, 817.5572891235352, 1783
CARMEN, MARTINEZ, 1, 2017, 817.5572891235352, 1783
VALERIE, ZHOU, 1, 2017, 817.5572891235352, 1783
REBECCA, SCOTT, 1, 2017, 817.5572891235352, 1783
IAN, MARTIN, 1, 2017, 817.5572891235352, 1783
KRISTINE, MARTIN, 1, 2017, 817.5572891235352, 1783
JOEL, RAMAN, 1, 2017, 817.5572891235352, 1783
MAURICE, RAI, 1, 2017, 817.5572891235352, 1783
DOUGLAS, KAPOOR, 1, 2017, 817.5572891235352, 1783
KAREN, ROBERTS, 1, 2017, 817.5572891235352, 1783
LYDIA, SRINI, 1, 2017, 817.1799745559692, 1797
NATALIE, ROGERS, 1, 2017, 816.3299894332886, 1798
MADISON, PATTERSON, 1, 2017, 816.3099765777588, 1799
STEVE, YE, 1, 2017, 815.3099765777588, 1800
MOLLY, FERNANDEZ, 1, 2017, 814.9641742706299, 1801
LACEY, YE, 1, 2017, 814.8899745941162, 1802
FRANK, DIAZ, 1, 2017, 813.6283779144287, 1803
MARCO, MALHOTRA, 1, 2017, 813.6283779144287, 1803
KRISTA, RAMOS, 1, 2017, 812.1899747848511, 1805
TOMMY, JAI, 1, 2017, 809.4599895477295, 1806
FRANKLIN, LAL, 1, 2017, 808.9441738128662, 1807
ERIK, SERRANO, 1, 2017, 805.299976348877, 1808
VERONICA, RODRIGUEZ, 1, 2017, 805.299976348877, 1808
ETHAN, GARCIA, 1, 2017, 804.4799919128418, 1810
ALICIA, BECK, 1, 2017, 804.4799919128418, 1810
AIDAN, WOOD, 1, 2017, 804.4799919128418, 1810
AUDREY, GUTIERREZ, 1, 2017, 804.0599899291992, 1813
DEVIN, BRYANT, 1, 2017, 803.1341896057129, 1814
OMAR, CHANDER, 1, 2017, 803.1341896057129, 1814
NICOLE, SANCHEZ, 1, 2017, 803.1341896057129, 1814
JEFFERY, ZHU, 1, 2017, 801.926775932312, 1817
JAN, HOWARD, 1, 2017, 800.3299751281738, 1818
LUKE, ADAMS, 1, 2017, 800.3299751281738, 1818
NOAH, FLORES, 1, 2017, 799.4499893188477, 1820
JESSIE, HE, 1, 2017, 796.3399772644043, 1821
EVAN, PEREZ, 1, 2017, 796.3399772644043, 1821
LINDSAY, ANDERSEN, 1, 2017, 794.9641742706299, 1823
ZACHARY, YANG, 1, 2017, 794.4599895477295, 1824
ERNEST, LIANG, 1, 2017, 793.2825756072998, 1825
GERALD, PEREZ, 1, 2017, 793.2825756072998, 1825
ALEXANDRA, ROSS, 1, 2017, 790.4172744750977, 1827
JENNIFER, FOSTER, 1, 2017, 789.4699897766113, 1828
JANET, WARD, 1, 2017, 787.5983753204346, 1829
LINDSAY, SHE, 1, 2017, 787.5983753204346, 1829
ANNA, PRICE, 1, 2017, 785.3899898529053, 1831
MYA, PATTERSON, 1, 2017, 785.3899898529053, 1831
MELODY, JIMENEZ, 1, 2017, 779.8799743652344, 1833
ANNA, HOWARD, 1, 2017, 777.3399772644043, 1834
REGINA, VANCE, 1, 2017, 777.3399772644043, 1834
JAIME, JIMENEZ, 1, 2017, 777.3399772644043, 1834
JENNIFER, JENKINS, 1, 2017, 777.3399772644043, 1834
HAROLD, MCDONALD, 1, 2017, 777.3399772644043, 1834
AUDREY, DIAZ, 1, 2017, 777.3399772644043, 1834
JACLYN, XIE, 1, 2017, 777.3399772644043, 1834
GLENN, CHEN, 1, 2017, 777.3399772644043, 1834
MELANIE, SANCHEZ, 1, 2017, 777.3399772644043, 1834
TINA, KAPOOR, 1, 2017, 775.9941749572754, 1843
BONNIE, YUAN, 1, 2017, 775.9941749572754, 1843
JERMAINE, GONZALEZ, 1, 2017, 775.9941749572754, 1843
BRAD, GOEL, 1, 2017, 775.9941749572754, 1843
EDWIN, ZHAO, 1, 2017, 775.9941749572754, 1843
YOLANDA, NARA, 1, 2017, 775.9941749572754, 1843
AMANDA, MORRIS, 1, 2017, 775.9941749572754, 1843
SUSAN, LIN, 1, 2017, 775.9941749572754, 1843
DOMINIQUE, JORDAN, 1, 2017, 775.9941749572754, 1843
BRITTANY, PRICE, 1, 2017, 775.9941749572754, 1843
DOMINIQUE, LOPEZ, 1, 2017, 775.9941749572754, 1843
ANGEL, PHILLIPS, 1, 2017, 775.9941749572754, 1843
DEANNA, SURI, 1, 2017, 775.9941749572754, 1843
MELANIE, MORRIS, 1, 2017, 775.9941749572754, 1843
ELIZABETH, RUSSELL, 1, 2017, 775.9941749572754, 1843
KRISTI, SAUNDERS, 1, 2017, 775.9941749572754, 1843
PHILLIP, ARUN, 1, 2017, 775.9941749572754, 1843
ISABELLA, MOORE, 1, 2017, 775.9941749572754, 1843
DUSTIN, DENG, 1, 2017, 775.9941749572754, 1843
VERONICA, SARA, 1, 2017, 775.9941749572754, 1843
CHARLES, JACKSON, 1, 2017, 772.7972927093506, 1863
COREY, LAL, 1, 2017, 771.439989566803, 1864
TOMMY, RAJE, 1, 2017, 771.3399753570557, 1865
KARA, JAI, 1, 2017, 770.3099746704102, 1866
LAURA, HU, 1, 2017, 770.3099746704102, 1866
SEAN, RIVERA, 1, 2017, 770.3099746704102, 1866
MEGHAN, VAZQUEZ, 1, 2017, 770.3099746704102, 1866
LISA, HUANG, 1, 2017, 770.3099746704102, 1866
MALLORY, HERNANDEZ, 1, 2017, 770.3099746704102, 1866
TAMARA, ANAND, 1, 2017, 770.3099746704102, 1866
MONIQUE, BLANCO, 1, 2017, 770.3099746704102, 1866
DERRICK, ROMERO, 1, 2017, 769.9641752243042, 1874
SAMANTHA, MILLER, 1, 2017, 769.9641752243042, 1874
AUSTIN, FOSTER, 1, 2017, 769.489990234375, 1876
KYLE, DIAZ, 1, 2017, 769.489990234375, 1876
MICHELE, RAMAN, 1, 2017, 769.489990234375, 1876
WALTER, JIMENEZ, 1, 2017, 769.489990234375, 1876
EVELYN, PEREZ, 1, 2017, 769.489990234375, 1876
MACKENZIE, COOK, 1, 2017, 769.489990234375, 1876
LAUREN, JENKINS, 1, 2017, 769.489990234375, 1876
SHARON, CARSON, 1, 2017, 769.489990234375, 1876
ADAM, GONZALEZ, 1, 2017, 769.489990234375, 1876
CYNTHIA, KAPOOR, 1, 2017, 765.319974899292, 1885
RICHARD, PARKER, 1, 2017, 761.319974899292, 1886
LAUREN, BARNES, 1, 2017, 761.319974899292, 1886
ARIANA, WARD, 1, 2017, 760.3299751281738, 1888
JAIME, SUAREZ, 1, 2017, 760.3299751281738, 1888
FRANK, RUIZ, 1, 2017, 760.3299751281738, 1888
ANDRES, CHANDER, 1, 2017, 760.3299751281738, 1888
KARI, PRASAD, 1, 2017, 760.3299751281738, 1888
COLIN, GOEL, 1, 2017, 759.6383762359619, 1893
ROSS, MARTINEZ, 1, 2017, 759.6383762359619, 1893
ALEJANDRO, KUMAR, 1, 2017, 759.6383762359619, 1893
JULIO, SUAREZ, 1, 2017, 759.6383762359619, 1893
ERIC, YOUNG, 1, 2017, 759.6383762359619, 1893
JARED, REED, 1, 2017, 759.6383762359619, 1893
NICHOLE, TANG, 1, 2017, 759.6383762359619, 1893
TASHA, CHANDE, 1, 2017, 759.6383762359619, 1893
JON, PAL, 1, 2017, 759.6383762359619, 1893
DAWN, ZENG, 1, 2017, 759.6383762359619, 1893
SHANE, MADAN, 1, 2017, 758.2499752044678, 1903
MAKAYLA, JAMES, 1, 2017, 751.3399753570557, 1904
JAIME, ALONSO, 1, 2017, 750.9941759109497, 1905
KRISTA, ORTEGA, 1, 2017, 750.9941759109497, 1905
TAMMY, SANCHEZ, 1, 2017, 750.2999753952026, 1907
HAILEY, MORGAN, 1, 2017, 749.9499897956848, 1908
BONNIE, CHANDE, 1, 2017, 749.9499897956848, 1908
SABRINA, RAMOS, 1, 2017, 742.3499755859375, 1910
BETH, HERNANDEZ, 1, 2017, 742.3499755859375, 1910
KELLY, BENNETT, 1, 2017, 742.3499755859375, 1910
AUSTIN, SHARMA, 1, 2017, 742.3499755859375, 1910
DONALD, PEREZ, 1, 2017, 742.3499755859375, 1910
JERRY, KUMAR, 1, 2017, 742.3499755859375, 1910
LINDSEY, ANDERSEN, 1, 2017, 742.3499755859375, 1910
DARREN, LOPEZ, 1, 2017, 742.3499755859375, 1910
MEREDITH, ROMERO, 1, 2017, 742.3499755859375, 1910
MATTHEW, LEE, 1, 2017, 742.3499755859375, 1910
VICTOR, VAZQUEZ, 1, 2017, 742.3499755859375, 1910
ISABELLE, BARNES, 1, 2017, 742.3499755859375, 1910
JOSE, ALEXANDER, 1, 2017, 742.3499755859375, 1910
ANTONIO, FLORES, 1, 2017, 742.3499755859375, 1910
VICTORIA, BRADLEY, 1, 2017, 742.3499755859375, 1910
JACOB, WILSON, 1, 2017, 742.3499755859375, 1910
BRIANA, RAMOS, 1, 2017, 742.3499755859375, 1910
ISAIAH, STEWART, 1, 2017, 742.3499755859375, 1910
KAREN, HUANG, 1, 2017, 710.9499897956848, 1928
NATALIE, JACKSON, 1, 2017, 710.8399887084961, 1929
MARIA, BUTLER, 1, 2017, 709.7999897003174, 1930
COREY, ANDERSEN, 1, 2017, 706.9599897861481, 1931
JORDAN, PERRY, 1, 2017, 705.5842895507812, 1932
ERIKA, RUIZ, 1, 2017, 703.9499893188477, 1933
HUNTER, BAKER, 1, 2017, 697.516791343689, 1934
RICARDO, BLACK, 1, 2017, 695.5942897796631, 1935
JENNY, SUN, 1, 2017, 694.9972877502441, 1936
TROY, SARA, 1, 2017, 690.1034877300262, 1937
RACHEL, KELLY, 1, 2017, 683.9199924468994, 1938
JOANNA, MORENO, 1, 2017, 681.2284870147705, 1939
AIMEE, HUANG, 1, 2017, 678.9599895477295, 1940
JORDYN, BENNETT, 1, 2017, 678.007287979126, 1941
BILLY, BLANCO, 1, 2017, 676.0661926269531, 1942
ALEXANDRA, WINSTON, 1, 2017, 675.939989566803, 1943
CALEB, GREEN, 1, 2017, 675.680388212204, 1944
DAVID, WILSON, 1, 2017, 672.8899898529053, 1945
STEFANIE, MALHOTRA, 1, 2017, 672.4499893188477, 1946
CHRISTIAN, MOORE, 1, 2017, 671.0072898864746, 1947
FERNANDO, BARNES, 1, 2017, 670.1845936775208, 1948
ANDREA, SANCHEZ, 1, 2017, 667.4299912452698, 1949
VIRGINIA, PRASAD, 1, 2017, 666.6814880371094, 1950
SHANNON, LIU, 1, 2017, 663.5261886119843, 1951
SUZANNE, HU, 1, 2017, 659.9399909973145, 1952
RENEE, GUTIERREZ, 1, 2017, 656.0161876678467, 1953
KATE, RAJE, 1, 2017, 654.8099880218506, 1954
SYDNEY, LEE, 1, 2017, 652.6241912841797, 1955
CAROLYN, MALHOTRA, 1, 2017, 650.88258934021, 1956
BARBARA, LAL, 1, 2017, 650.036190032959, 1957
BRANDON, JAI, 1, 2017, 649.9399909973145, 1958
FERNANDO, EDWARDS, 1, 2017, 649.6614875793457, 1959
XAVIER, MOHAMED, 1, 2017, 649.6614875793457, 1959
JODI, DENG, 1, 2017, 649.604190826416, 1961
DONALD, SURI, 1, 2017, 648.9399909973145, 1962
COLIN, ZHOU, 1, 2017, 648.9099884033203, 1963
KEVIN, HALL, 1, 2017, 648.6903877258301, 1964
ALEX, RAMIREZ, 1, 2017, 647.5541877746582, 1965
HEIDI, KAPOOR, 1, 2017, 647.4499893188477, 1966
MARIE, JIMENEZ, 1, 2017, 644.2784881591797, 1967
ASHLEY, MILLER, 1, 2017, 644.2784881591797, 1967
ERIN, RAMIREZ, 1, 2017, 643.9399909973145, 1969
NICOLE, KELLY, 1, 2017, 643.9399909973145, 1969
SAVANNAH, MITCHELL, 1, 2017, 643.9199910163879, 1971
ALEXIS, COLEMAN, 1, 2017, 643.228392124176, 1972
DANA, ALVAREZ, 1, 2017, 642.5941886901855, 1973
DALTON, SANCHEZ, 1, 2017, 641.6714878082275, 1974
BLAKE, WASHINGTON, 1, 2017, 639.9599895477295, 1975
DENNIS, YANG, 1, 2017, 639.7699890136719, 1976
CHERYL, VAZQUEZ, 1, 2017, 638.9099884033203, 1977
BROOKE, ROGERS, 1, 2017, 638.8399906158447, 1978
DARREN, ALONSO, 1, 2017, 638.5942878723145, 1979
MARCUS, WILLIAMS, 1, 2017, 638.5942878723145, 1979
ALEX, ROGERS, 1, 2017, 638.5942878723145, 1979
JENNIFER, ANDERSON, 1, 2017, 636.9599914550781, 1982
JOSHUA, MILLER, 1, 2017, 636.2683925628662, 1983
RENEE, ALONSO, 1, 2017, 635.9199905395508, 1984
JARED, RAMIREZ, 1, 2017, 634.9399909973145, 1985
RONNIE, XU, 1, 2017, 634.88258934021, 1986
CASSIDY, ROSS, 1, 2017, 634.5199890136719, 1987
OSCAR, BLUE, 1, 2017, 634.2383918762207, 1988
KAITLYN, JOHNSON, 1, 2017, 633.9299907684326, 1989
RICARDO, LAL, 1, 2017, 633.6041889190674, 1990
HENRY, MARTINEZ, 1, 2017, 633.5941886901855, 1991
DERRICK, DOMINGUEZ, 1, 2017, 632.0172882080078, 1992
ANDY, GILL, 1, 2017, 631.9299907684326, 1993
MAKAYLA, TORRES, 1, 2017, 631.8099889755249, 1994
THOMAS, LEE, 1, 2017, 631.4499893188477, 1995
KARL, XU, 1, 2017, 631.4499893188477, 1995
ANNA, ANDERSON, 1, 2017, 631.4499893188477, 1995
DALTON, BAILEY, 1, 2017, 631.0461883544922, 1998
RICHARD, WHITE, 1, 2017, 630.9299907684326, 1999
ABBY, GONZALEZ, 1, 2017, 630.2383918762207, 2000
EUGENE, ZHENG, 1, 2017, 629.9299914836884, 2001
CHRISTIAN, THOMPSON, 1, 2017, 629.5299892425537, 2002
RACHAEL, FERNANDEZ, 1, 2017, 628.9699935913086, 2003
CLIFFORD, LOPEZ, 1, 2017, 628.9699935913086, 2003
ROBERT, RODRIGUEZ, 1, 2017, 628.5941886901855, 2005
BRIANNA, WHITE, 1, 2017, 628.5941886901855, 2005
BARBARA, MA, 1, 2017, 628.5841891765594, 2007
JIMMY, GILL, 1, 2017, 627.6241912841797, 2008
CLIFFORD, SARA, 1, 2017, 627.6241912841797, 2008
KRISTIN, PAL, 1, 2017, 626.9299907684326, 2010
CINDY, LOPEZ, 1, 2017, 626.4599895477295, 2011
ZACHARY, SIMMONS, 1, 2017, 625.9399914741516, 2012
ANNA, TAYLOR, 1, 2017, 625.9399914741516, 2012
MEGAN, MOORE, 1, 2017, 625.9399914741516, 2012
LORI, RAMOS, 1, 2017, 624.5941891670227, 2015
SPENCER, PRICE, 1, 2017, 624.5941891670227, 2015
XAVIER, BARNES, 1, 2017, 624.5941891670227, 2015
ASHLEY, CLARK, 1, 2017, 624.5941891670227, 2015
MADISON, ROSS, 1, 2017, 624.5941891670227, 2015
BONNIE, TANG, 1, 2017, 624.0361881256104, 2020
OLIVIA, BLUE, 1, 2017, 623.9399909973145, 2021
ROGER, ANAND, 1, 2017, 623.8999881744385, 2022
LUCAS, PERRY, 1, 2017, 623.6041889190674, 2023
JUAN, KELLY, 1, 2017, 622.9399909973145, 2024
BRANDON, POWELL, 1, 2017, 622.9399909973145, 2024
ROBYN, BLANCO, 1, 2017, 622.9399909973145, 2024
MORGAN, WASHINGTON, 1, 2017, 622.9399909973145, 2024
MANUEL, SRINI, 1, 2017, 622.9399909973145, 2024
ALYSSA, PERRY, 1, 2017, 622.0761909484863, 2029
TINA, MALHOTRA, 1, 2017, 622.0761909484863, 2029
ANDY, SERRANO, 1, 2017, 621.9399909973145, 2031
ISAIAH, MITCHELL, 1, 2017, 621.9399909973145, 2031
EMMA, THOMAS, 1, 2017, 621.9399909973145, 2031
JONATHAN, NELSON, 1, 2017, 621.9399909973145, 2031
MELANIE, FLORES, 1, 2017, 621.7483901977539, 2035
WARREN, KUMAR, 1, 2017, 621.701488494873, 2036
EMMANUEL, PEREZ, 1, 2017, 621.701488494873, 2036
AMANDA, PETERSON, 1, 2017, 621.701488494873, 2036
ROBERTO, SANZ, 1, 2017, 621.0099895000458, 2039
ANGELA, PETERSON, 1, 2017, 620.7303886413574, 2040
CHRISTY, HUANG, 1, 2017, 620.7303886413574, 2040
WESLEY, LI, 1, 2017, 620.7303886413574, 2040
CALEB, ALLEN, 1, 2017, 620.604189157486, 2043
ALISHA, MA, 1, 2017, 619.9599914550781, 2044
MIGUEL, BUTLER, 1, 2017, 619.5499897003174, 2045
GRANT, RAI, 1, 2017, 618.9799919128418, 2046
MARCUS, BARNES, 1, 2017, 618.9799919128418, 2046
JACLYN, SHEN, 1, 2017, 618.9799919128418, 2046
JEFFERY, LI, 1, 2017, 618.9399909973145, 2049
CARLOS, HOWARD, 1, 2017, 618.88258934021, 2050
ALEXANDRIA, JENKINS, 1, 2017, 618.4980888366699, 2051
ALBERT, DOMINGUEZ, 1, 2017, 616.9499912261963, 2052
TONY, NATSUHARA, 1, 2017, 616.9199905395508, 2053
KRISTY, RUIZ, 1, 2017, 616.5561890602112, 2054
HALEY, SIMMONS, 1, 2017, 615.3199894428253, 2055
DAMIEN, DENG, 1, 2017, 615.0461883544922, 2056
TERESA, GOMEZ, 1, 2017, 615.0461883544922, 2056
EUGENE, ZENG, 1, 2017, 615.0461883544922, 2056
BROOKE, KELLY, 1, 2017, 614.9699897766113, 2059
AMY, LIANG, 1, 2017, 614.9699897766113, 2059
PHILIP, JIMENEZ, 1, 2017, 614.9699897766113, 2059
FRANCIS, SANZ, 1, 2017, 614.9599895477295, 2062
LACEY, WANG, 1, 2017, 614.4980893135071, 2063
HAILEY, PATTERSON, 1, 2017, 613.6011919975281, 2064
DEVIN, HERNANDEZ, 1, 2017, 613.5841884613037, 2065
ALFREDO, NAVARRO, 1, 2017, 613.5299892425537, 2066
JAY, VAZQUEZ, 1, 2017, 612.9499912261963, 2067
LUCAS, WILLIAMS, 1, 2017, 612.9499912261963, 2067
WALTER, DOMINGUEZ, 1, 2017, 612.2683925628662, 2069
JORDAN, JENKINS, 1, 2017, 612.0172882080078, 2070
MASON, HALL, 1, 2017, 611.3999891281128, 2071
WYATT, LEWIS, 1, 2017, 610.8499889373779, 2072
JÉSUS, MUNOZ, 1, 2017, 610.6342887878418, 2073
ALEX, TURNER, 1, 2017, 610.5841884613037, 2074
MAURICE, PAL, 1, 2017, 610.5841884613037, 2074
RAYMOND, SUBRAM, 1, 2017, 608.9599914550781, 2076
BRIANA, TORRES, 1, 2017, 608.4499895572662, 2077
JESSICA, WATSON, 1, 2017, 607.0272884368896, 2078
ALFREDO, ALONSO, 1, 2017, 606.7499895095825, 2079
MARIA, FOSTER, 1, 2017, 606.5841884613037, 2080
WILLIE, CHANDE, 1, 2017, 604.9399890899658, 2081
MACKENZIE, REED, 1, 2017, 604.5299892425537, 2082
EDWIN, ZHOU, 1, 2017, 604.5299892425537, 2082
VICTORIA, POWELL, 1, 2017, 604.4599895477295, 2084
MIRANDA, PATTERSON, 1, 2017, 604.4499917030334, 2085
DERRICK, JIMÉNEZ, 1, 2017, 603.929988861084, 2086
CASEY, MUNOZ, 1, 2017, 603.6141891479492, 2087
CONNIE, LIANG, 1, 2017, 603.5941886901855, 2088
SYDNEY, MORGAN, 1, 2017, 603.5941886901855, 2088
SHAWNA, RAI, 1, 2017, 603.489990234375, 2090
SABRINA, ROMERO, 1, 2017, 603.489990234375, 2090
MADELINE, SCOTT, 1, 2017, 603.489990234375, 2090
JONATHAN, WILLIAMS, 1, 2017, 603.489990234375, 2090
LANCE, SERRANO, 1, 2017, 603.489990234375, 2090
CARL, YUAN, 1, 2017, 603.489990234375, 2090
JACKSON, PATTERSON, 1, 2017, 603.489990234375, 2090
JESSICA, ROGERS, 1, 2017, 603.489990234375, 2090
ISAAC, LOPEZ, 1, 2017, 603.489990234375, 2090
MARSHALL, GOEL, 1, 2017, 603.489990234375, 2090
CORY, SUBRAM, 1, 2017, 603.489990234375, 2090
KATHERINE, LONG, 1, 2017, 603.489990234375, 2090
MATHEW, SERRANO, 1, 2017, 603.489990234375, 2090
BONNIE, DENG, 1, 2017, 603.489990234375, 2090
SARAH, CLARK, 1, 2017, 603.489990234375, 2090
MARIE, MALHOTRA, 1, 2017, 603.489990234375, 2090
MARVIN, TORRES, 1, 2017, 603.489990234375, 2090
ROGER, HOLT, 1, 2017, 603.479989528656, 2107
EDUARDO, GONZALEZ, 1, 2017, 603.4499893188477, 2108
LUIS, HILL, 1, 2017, 602.9399909973145, 2109
LEONARD, XIE, 1, 2017, 602.9399909973145, 2109
EVAN, EVANS, 1, 2017, 602.9399909973145, 2109
CEDRIC, ZHANG, 1, 2017, 602.9399909973145, 2109
MICHELLE, RIVERA, 1, 2017, 602.9399909973145, 2109
KRISTI, GILL, 1, 2017, 602.9399909973145, 2109
EDUARDO, LOPEZ, 1, 2017, 602.9399909973145, 2109
JAKE, LIN, 1, 2017, 602.9399909973145, 2109
ISAIAH, HERNANDEZ, 1, 2017, 601.5941886901855, 2117
JONATHON, GILL, 1, 2017, 601.5941886901855, 2117
GRACE, WARD, 1, 2017, 601.5941886901855, 2117
CLAUDIA, ZHOU, 1, 2017, 601.5941886901855, 2117
TAMARA, ZHU, 1, 2017, 601.5941886901855, 2117
TONY, RAI, 1, 2017, 601.5941886901855, 2117
MARIAH, SIMMONS, 1, 2017, 601.1599893569946, 2123
MAURICE, LAL, 1, 2017, 600.2583904266357, 2124
MOLLY, MEHTA, 1, 2017, 600.2583904266357, 2124
JENNY, LIN, 1, 2017, 599.9799919128418, 2126
JOE, ROMERO, 1, 2017, 599.9799919128418, 2126
PATRICK, TORRES, 1, 2017, 598.6341896057129, 2128
BLAKE, TAYLOR, 1, 2017, 598.6341896057129, 2128
MARGARET, MA, 1, 2017, 598.6341896057129, 2128
NINA, BLACK, 1, 2017, 598.6341896057129, 2128
ADRIANA, MARTINEZ, 1, 2017, 598.6341896057129, 2128
AMANDA, WARD, 1, 2017, 598.6041889190674, 2133
CHRISTY, JAI, 1, 2017, 597.9499912261963, 2134
KAYLA, BROWN, 1, 2017, 596.8399896621704, 2135
COREY, TANG, 1, 2017, 596.6041889190674, 2136
JERRY, SHEN, 1, 2017, 595.8825902938843, 2137
EDUARDO, SANCHEZ, 1, 2017, 595.6141891479492, 2138
JESSE, BROOKS, 1, 2017, 595.5299897193909, 2139
LUCAS, JENKINS, 1, 2017, 595.5299897193909, 2139
BLAKE, MITCHELL, 1, 2017, 594.9599895477295, 2141
SYDNEY, PEREZ, 1, 2017, 594.9499893188477, 2142
TAYLOR, BUTLER, 1, 2017, 594.9499893188477, 2142
PAULA, MARTIN, 1, 2017, 594.9499893188477, 2142
CHARLES, GREEN, 1, 2017, 594.9499893188477, 2142
LOUIS, YUAN, 1, 2017, 594.5499897003174, 2146
KELLI, LAL, 1, 2017, 593.9799919128418, 2147
ABIGAIL, DIAZ, 1, 2017, 593.9499912261963, 2148
DAKOTA, WOOD, 1, 2017, 593.8299896717072, 2149
RILEY, BLUE, 1, 2017, 593.0080895423889, 2150
MARIA, HOWARD, 1, 2017, 592.8399887084961, 2151
BRAD, ANDERSEN, 1, 2017, 592.2683925628662, 2152
EBONY, SRINI, 1, 2017, 592.2599897384644, 2153
LINDSEY, CHANDER, 1, 2017, 590.9499897956848, 2154
CARLOS, COOK, 1, 2017, 590.9499897956848, 2154
MARIAH, REED, 1, 2017, 590.9499897956848, 2154
AIMEE, GAO, 1, 2017, 590.9499897956848, 2154
TABITHA, NAVARRO, 1, 2017, 590.9225902557373, 2158
ETHAN, WINSTON, 1, 2017, 590.9199886322021, 2159
ANGEL, COOPER, 1, 2017, 589.9699897766113, 2160
JENNIFER, PARKER, 1, 2017, 589.9499893188477, 2161
BARRY, MARTINEZ, 1, 2017, 589.929988861084, 2162
CHRISTY, RAJE, 1, 2017, 589.8399896621704, 2163
RICHARD, LEE, 1, 2017, 588.8925905227661, 2164
LATOYA, NATH, 1, 2017, 588.8399887084961, 2165
ALBERTO, ALVAREZ, 1, 2017, 588.8399887084961, 2165
MELISSA, PERRY, 1, 2017, 588.584189414978, 2167
NOAH, ALLEN, 1, 2017, 588.5299892425537, 2168
CARL, JAI, 1, 2017, 588.429988861084, 2169
OMAR, TANG, 1, 2017, 587.8499889373779, 2170
MICHELLE, MORGAN, 1, 2017, 587.5499897003174, 2171
CARA, ZHENG, 1, 2017, 587.5499897003174, 2171
PEDRO, RUBIO, 1, 2017, 587.5499897003174, 2171
SABRINA, CARLSON, 1, 2017, 587.5499897003174, 2171
JUAN, RIVERA, 1, 2017, 587.5499897003174, 2171
SARAH, FLORES, 1, 2017, 587.5499897003174, 2171
ORLANDO, ROMERO, 1, 2017, 587.5499897003174, 2171
WARREN, LI, 1, 2017, 587.5499897003174, 2171
ALISHA, NARA, 1, 2017, 587.5499897003174, 2171
